"_id","level","name","parent_id","url_path"
3043,3,"Pompe de caldura",2270,"racire-purificare-aer-incalzire/aparate-incalzire-si-preparare-apa-menajera/pompe-caldura"
3084,3,"Lansete",2164,"trotinete-biciclete-sport/pescuit-vanatoare/lansete"
3085,3,"Mulinete",2164,"trotinete-biciclete-sport/pescuit-vanatoare/mulinete"
3086,3,"Vergi pescuit",2164,"trotinete-biciclete-sport/pescuit-vanatoare/vergi-pescuit"
3087,3,"Carlige pescuit",2164,"trotinete-biciclete-sport/pescuit-vanatoare/carlige-pescuit"
3088,3,"Fire pescuit",2164,"trotinete-biciclete-sport/pescuit-vanatoare/fire-pescuit"
3089,3,"Plute pescuit",2164,"trotinete-biciclete-sport/pescuit-vanatoare/plute-pescuit"
3090,3,"Plumbi si momitoare",2164,"trotinete-biciclete-sport/pescuit-vanatoare/plumbi-momitoare"
3091,3,"Momeli artificiale, naluci si jiguri",2164,"trotinete-biciclete-sport/pescuit-vanatoare/momeli-artificiale-naluci-jiguri"
3092,3,"Nade si momeli",2164,"trotinete-biciclete-sport/pescuit-vanatoare/nade-momeli"
3093,3,"Mincioguri",2164,"trotinete-biciclete-sport/pescuit-vanatoare/mincioguri"
3094,3,"Juvelnice",2164,"trotinete-biciclete-sport/pescuit-vanatoare/juvelnice"
3095,3,"Suporti si rod pod-uri",2164,"trotinete-biciclete-sport/pescuit-vanatoare/suporti-rod-pod-uri"
3096,3,"Genti, huse si organizatoare",2164,"trotinete-biciclete-sport/pescuit-vanatoare/genti-huse-si-organizatoare"
3097,3,"Sonare",2164,"trotinete-biciclete-sport/pescuit-vanatoare/sonare"
3098,3,"Avertizoare pescuit",2164,"trotinete-biciclete-sport/pescuit-vanatoare/avertizoare-pescuit"
3099,3,"Accesorii pescuit rapitor",2164,"trotinete-biciclete-sport/pescuit-vanatoare/accesorii-pescuit-rapitor"
3100,3,"Unelte si accesorii monturi",2164,"trotinete-biciclete-sport/pescuit-vanatoare/unelte-si-accesorii-monturi"
3101,3,"Accesorii nadire",2164,"trotinete-biciclete-sport/pescuit-vanatoare/accesorii-nadire"
3102,3,"Saci si saltele pescuit",2164,"trotinete-biciclete-sport/pescuit-vanatoare/saci-saltele-pescuit"
3103,3,"Motoare barci",2164,"trotinete-biciclete-sport/pescuit-vanatoare/motoare-barci"
3158,3,"Rezervoare apa",446,"casa-iluminat-bricolaj/gradina/rezervoare-apa"
3159,3,"Camine vizitare, inspectie, apometru",446,"casa-iluminat-bricolaj/gradina/camine-vizitare-inspectie-apometru"
3198,4,"Suporturi accesorii biciclete",1947,"trotinete-biciclete-sport/biciclete/accesorii-biciclete/suporturi-accesorii-biciclete"
3199,4,"Cauciucuri bicicleta",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/cau"
3220,4,"Sepci si caciuli copii",1919,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/accesorii-copii/sepci-caciuli-copii"
3221,4,"Bentite si bandane copii",1919,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/accesorii-copii/bentite-bandane-copii"
3249,4,"Tricouri copii",1812,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/haine-copii/tricouri-copii"
3250,3,"Accesorii barci",1681,"trotinete-biciclete-sport/sporturi-acvatice/accesorii-barci"
3252,4,"Rochii fete",1812,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/haine-copii/rochii-fete"
3253,4,"Fuste fete",1812,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/haine-copii/fuste-fete"
3254,4,"Pantaloni scurti copii",1812,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/haine-copii/pantaloni-scurti-copii"
3255,4,"Pantaloni copii",1812,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/haine-copii/pantaloni-copii"
3256,4,"Geci si veste copii",1812,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/haine-copii/geci-si-veste-copii"
3257,4,"Compleuri copii",1812,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/haine-copii/compleuri-copii"
3268,4,"Costume de baie copii",1812,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/haine-copii/costume-baie-copii"
3269,4,"Treninguri lifestyle",1812,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/haine-copii/treninguri-lifestyle"
3270,4,"Bluze copii",1812,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/haine-copii/bluze-copii"
3271,4,"Camasi copii",1812,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/haine-copii/camasi-copii"
3272,4,"Hanorace copii",1812,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/haine-copii/hanorace-copii"
3273,4,"Pulovere si cardigane copii",1812,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/haine-copii/pulovere-cardigane-copii"
3274,4,"Lenjerie intima copii",1812,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/haine-copii/lenjerie-intima-copii"
3275,4,"Pijamale copii",1812,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/haine-copii/pijamale-copii"
3276,4,"Botosei",1815,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/incaltaminte-copii/botosei"
3277,4,"Pantofi copii",1815,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/incaltaminte-copii/pantofi-copii"
3278,4,"Sandale copii",1815,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/incaltaminte-copii/sandale-copii"
3279,4,"Papuci si slapi copii",1815,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/incaltaminte-copii/papuci-si-slapi-copii"
3280,4,"Ghete si cizme copii",1815,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/incaltaminte-copii/ghete-cizme-copii"
3281,4,"Ochelari de soare copii",1919,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/accesorii-copii/ochelari-soare-copii"
3282,4,"Esarfe si fulare copii",1919,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/accesorii-copii/esarfe-fulare-copii"
3283,4,"Manusi copii",1919,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/accesorii-copii/manusi-copii"
3284,4,"Sosete si dresuri copii",1919,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/accesorii-copii/sosete-dresuri-copii"
3285,4,"Bijuterii copii",1919,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/accesorii-copii/bijuterii-copii"
3286,4,"Accesorii imbracaminte copii",1919,"copii-jucarii-bebe-rechizite/haine-incaltaminte-copii/accesorii-copii/accesorii-imbracaminte-copii"
3300,4,"Proteine",4365,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/nutritie-sportiva/proteine"
3301,4,"Aminoacizi",4365,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/nutritie-sportiva/aminoacizi"
3302,4,"Carbohidrati",4365,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/nutritie-sportiva/carbohidrati"
3303,4,"Creatina",4365,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/nutritie-sportiva/creatina"
3304,4,"Alte suplimente nutritie sportiva",4365,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/nutritie-sportiva/alte-suplimente-nutritie-sportiva"
3308,3,"Sere, solare",446,"casa-iluminat-bricolaj/gradina/sere-solare"
3313,3,"Perdele dus",1088,"casa-iluminat-bricolaj/sanitare/perdele-dus"
3374,3,"Faina",2234,"bacanie/alimente-de-baza-si-leguminoase/faina"
3375,3,"Zahar",2234,"bacanie/alimente-de-baza-si-leguminoase/zahar"
3376,3,"Ulei",2234,"bacanie/alimente-de-baza-si-leguminoase/ulei"
3377,3,"Otet si suc de lamaie",2234,"bacanie/alimente-de-baza-si-leguminoase/otet-suc-lamaie"
3378,3,"Malai, gris, pesmet",2234,"bacanie/alimente-de-baza-si-leguminoase/malai-gris-pesmet"
3379,3,"Orez",2234,"bacanie/alimente-de-baza-si-leguminoase/orez"
3380,3,"Leguminoase",2234,"bacanie/alimente-de-baza-si-leguminoase/leguminoase"
3381,3,"Cereale",2238,"bacanie/cereale-musli/cereale"
3382,3,"Fulgi de cereale",2238,"bacanie/cereale-musli/fulgi-cereale"
3383,3,"Batoane cereale",2238,"bacanie/cereale-musli/batoane-cereale"
3384,3,"Musli si granola",2238,"bacanie/cereale-musli/musli-granola"
3385,3,"Conserve de legume",2236,"bacanie/conserve/conserve-legume"
3386,3,"Conserve de peste si specialitati",2236,"bacanie/conserve/conserve-peste-specialitati"
3387,3,"Pate si conserve carne",2236,"bacanie/conserve/pate-conserve-carne"
3388,3,"Conserve mancare gatita",2236,"bacanie/conserve/conserve-mancare-gatita"
3389,3,"Muraturi",2236,"bacanie/conserve/muraturi"
3390,3,"Compot",2236,"bacanie/conserve/compot"
3391,3,"Sare si condimente",2231,"bacanie/sare-condimente-mixuri/sare-condimente"
3392,3,"Baza pentru mancare",2231,"bacanie/sare-condimente-mixuri/baza-mancare"
3393,3,"Supe si ciorbe instant",2231,"bacanie/sare-condimente-mixuri/supe-ciorbe-instant"
3394,3,"Ketchup, mustar si maioneza",2232,"bacanie/sosuri-paste-tomate/ketchup-mustar-si-maioneza"
3395,3,"Sosuri",2232,"bacanie/sosuri-paste-tomate/sosuri"
3396,3,"Bulion si pasta de tomate",2232,"bacanie/sosuri-paste-tomate/bulion-pasta-tomate"
3397,3,"Miere",2237,"bacanie/miere-dulceata-creme-tartinabile/miere"
3398,3,"Gem, magiun si dulceata",2237,"bacanie/miere-dulceata-creme-tartinabile/gem-magiun-dulceata"
3399,3,"Creme tartinabile",2237,"bacanie/miere-dulceata-creme-tartinabile/creme-tartinabile"
3400,3,"Ciocolata",2239,"bacanie/dulciuri-gustari-sarate/ciocolata"
3401,3,"Specialitati din ciocolata",2239,"bacanie/dulciuri-gustari-sarate/specialitati-ciocolata"
3402,3,"Biscuiti si napolitane",2239,"bacanie/dulciuri-gustari-sarate/biscuiti-napolitane"
3403,3,"Turta dulce",2239,"bacanie/dulciuri-gustari-sarate/turta-dulce"
3404,3,"Prajituri, fursecuri, rulade",2239,"bacanie/dulciuri-gustari-sarate/prajituri-fursecuri-rulade"
3405,3,"Croissante, briose, strudele",2239,"bacanie/dulciuri-gustari-sarate/croissante-briose-strudele"
3406,3,"Bomboane si jeleuri",2239,"bacanie/dulciuri-gustari-sarate/bomboane-jeleuri"
3407,3,"Guma de mestecat",2239,"bacanie/dulciuri-gustari-sarate/guma-mestecat"
3408,3,"Chipsuri",2239,"bacanie/dulciuri-gustari-sarate/chipsuri"
3409,3,"Popcorn si pufuleti",2239,"bacanie/dulciuri-gustari-sarate/popcorn-pufuleti"
3410,3,"Covrigei si mixuri",2239,"bacanie/dulciuri-gustari-sarate/covrigei-mixuri"
3411,3,"Seminte, alune, mixuri",2239,"bacanie/dulciuri-gustari-sarate/seminte-alune-mixuri"
3412,3,"Fructe uscate si confiate",2239,"bacanie/dulciuri-gustari-sarate/fructe-uscate-confiate"
3414,3,"Zahar vanilat si esente",3413,"bacanie/ingrediente-desert/zahar-vanilat-esente"
3415,3,"Creme, budinci si semipreparate",3413,"bacanie/ingrediente-desert/creme-budinci-semipreparate"
3416,3,"Cacao, frisca si lapte praf",3413,"bacanie/ingrediente-desert/cacao-frisca-lapte-praf"
3417,3,"Blaturi, foietaje si decoratiuni",3413,"bacanie/ingrediente-desert/blaturi-foietaje-decoratiuni"
3418,3,"Praf de copt, drojdie si alte ingrediente",3413,"bacanie/ingrediente-desert/praf-de-copt-drojdie-si-alte-ingrediente"
3419,3,"Alte ingrediente desert",3413,"bacanie/ingrediente-desert/alte-ingrediente-desert"
3421,3,"Paine",3420,"bacanie/brutarie-patiserie-cofetarie/paine"
3422,3,"Saratele, saleuri si covrigi",3420,"bacanie/brutarie-patiserie-cofetarie/saratele-saleuri-covrigi"
3423,3,"Cozonac si chec",3420,"bacanie/brutarie-patiserie-cofetarie/cozonac-chec"
3424,3,"Croissante, strudele si pateuri",3420,"bacanie/brutarie-patiserie-cofetarie/croissante-strudele-pateuri"
3425,3,"Prajituri, tarte, briose",3420,"bacanie/brutarie-patiserie-cofetarie/prajituri-tarte-briose"
3426,3,"Miniprajituri si fursecuri",3420,"bacanie/brutarie-patiserie-cofetarie/miniprajituri-fursecuri"
3427,3,"Deserturi orientale",3420,"bacanie/brutarie-patiserie-cofetarie/deserturi-orientale"
3429,3,"Produse fara gluten",3428,"bacanie/eco-diete-speciale/produse-fara-gluten"
3430,3,"Produse fara lactoza",3428,"bacanie/eco-diete-speciale/produse-fara-lactoza"
3431,3,"Produse fara zahar",3428,"bacanie/eco-diete-speciale/produse-fara-zahar"
3432,3,"Bauturi vegetale",3428,"bacanie/eco-diete-speciale/bauturi-vegetale"
3433,3,"Produse vegetale",3428,"bacanie/eco-diete-speciale/produse-vegetale"
3435,3,"Produse asiatice",3434,"bacanie/produse-internationale/produse-asiatice"
3436,3,"Produse orientale",3434,"bacanie/produse-internationale/produse-orientale"
3464,3,"Rafturi si suporturi sticle",1847,"casa-iluminat-bricolaj/mobila/rafturi-suporturi-sticle"
3469,4,"Vitamine si minerale",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/vitamine-minerale"
3470,4,"Oase, muschi si articulatii",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/oase-muschi-si-articulatii"
3471,4,"Sistemul digestiv",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/sistemul-digestiv"
3472,4,"Sistemul imunitar",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/sistemul-imunitar"
3473,4,"Potenta",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/potenta"
3474,4,"Somn si antistres",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/somn-antistres"
3475,3,"Mori cereale",446,"casa-iluminat-bricolaj/gradina/mori-cereale"
3479,3,"Amestecatoare",339,"casa-iluminat-bricolaj/bricolaj-smart-home-iluminat-gradina/amestecatoare"
3488,4,"Suplimente nutritive",3487,"bauturi-cafea-petshop/petshop/caini/suplimente-nutritive-caini"
3489,4,"Diete veterinare",3487,"bauturi-cafea-petshop/petshop/caini/diete-veterinare-caini"
3490,4,"Zgarzi, lese si hamuri",3487,"bauturi-cafea-petshop/petshop/caini/zgarzi-lese-hamuri-caini"
3491,4,"Sampon si balsam",3487,"bauturi-cafea-petshop/petshop/caini/sampon-balsam-caini"
3492,4,"Solutii antiparazitare",3487,"bauturi-cafea-petshop/petshop/caini/solutii-antiparazitare-caini"
3493,4,"Produse igiena ochi si urechi",3487,"bauturi-cafea-petshop/petshop/caini/produse-igiena-ochi-urechi-caini"
3494,4,"Asternuturi si substraturi",3487,"bauturi-cafea-petshop/petshop/caini/asternuturi-substraturi-caini"
3495,4,"Solutii de curatat pete",3487,"bauturi-cafea-petshop/petshop/caini/solutii-curatat-pete-caini"
3496,4,"Haine si incaltaminte",3487,"bauturi-cafea-petshop/petshop/caini/haine-incaltaminte-caini"
3497,4,"Medalioane",3487,"bauturi-cafea-petshop/petshop/caini/medalioane-caini"
3498,4,"Jucarii",3487,"bauturi-cafea-petshop/petshop/caini/jucarii-caini"
3499,4,"Culcusuri, perne, saltele",3487,"bauturi-cafea-petshop/petshop/caini/culcusuri-perne-saltele"
3500,4,"Genti si articole transport",3487,"bauturi-cafea-petshop/petshop/caini/genti-si-articole-transport"
3501,4,"Custi, cotete, tarcuri",3487,"bauturi-cafea-petshop/petshop/caini/custi-cotete-tarcuri-caini"
3502,4,"Trepte si rampe",3487,"bauturi-cafea-petshop/petshop/caini/trepte-rampe-caini"
3503,4,"Echipamente dresaj",3487,"bauturi-cafea-petshop/petshop/caini/echipamente-dresaj"
3504,4,"Solutii atractante si repelente",3487,"bauturi-cafea-petshop/petshop/caini/solutii-atractante-repelente"
3506,4,"Recompense si snacks",3505,"bauturi-cafea-petshop/petshop/pisici/recompense-snacks-pisici"
3507,4,"Suplimente nutritive ",3505,"bauturi-cafea-petshop/petshop/pisici/suplimente-nutritive-pisici"
3508,4,"Diete veterinare",3505,"bauturi-cafea-petshop/petshop/pisici/diete-veterinare-pisici"
3509,4,"Castroane si dispensere hrana",3505,"bauturi-cafea-petshop/petshop/pisici/castroane-dispensere-hrana-pisici"
3510,4,"Zgarzi, lese si hamuri",3505,"bauturi-cafea-petshop/petshop/pisici/zgarzi-lese-hamuri-pisici"
3511,4,"Sampon si balsam",3505,"bauturi-cafea-petshop/petshop/pisici/sampon-balsam-pisici"
3512,4,"Solutii antiparazitare",3505,"bauturi-cafea-petshop/petshop/pisici/solutii-antiparazitare-pisici"
3513,4,"Perii, trimmere si clesti",3505,"bauturi-cafea-petshop/petshop/pisici/perii-trimmere-clesti-pisici"
3514,4,"Produse igiena dentara",3505,"bauturi-cafea-petshop/petshop/pisici/produse-igiena-dentara-pisici"
3515,4,"Produse igiena ochi si urechi",3505,"bauturi-cafea-petshop/petshop/pisici/produse-igiena-ochi-urechi-pisici"
3516,4,"Asternuturi",3505,"bauturi-cafea-petshop/petshop/pisici/asternuturi-pisici"
3517,4,"Litiere",3505,"bauturi-cafea-petshop/petshop/pisici/litiere"
3518,4,"Accesorii litiere",3505,"bauturi-cafea-petshop/petshop/pisici/accesorii-litiere"
3520,4,"Haine",3505,"bauturi-cafea-petshop/petshop/pisici/haine-pisici"
3521,4,"Medalioane",3505,"bauturi-cafea-petshop/petshop/pisici/medalioane-pisici"
3522,4,"Culcusuri, perne si saltele",3505,"bauturi-cafea-petshop/petshop/pisici/culcusuri-perne-saltele-pisici"
3523,4,"Genti si articole transport ",3505,"bauturi-cafea-petshop/petshop/pisici/genti-articole-transport-pisici"
3524,4,"Custi si tarcuri",3505,"bauturi-cafea-petshop/petshop/pisici/custi-tarcuri-pisici"
3525,4,"Jucarii",3505,"bauturi-cafea-petshop/petshop/pisici/jucarii-pisici"
3526,4,"Mobilier si ansambluri de catarat",3505,"bauturi-cafea-petshop/petshop/pisici/mobilier-si-ansambluri-de-catarat"
3530,4,"Hrana pasari",3529,"bauturi-cafea-petshop/petshop/pasari/hrana-pasari"
3531,4,"Recompense si snacks",3529,"bauturi-cafea-petshop/petshop/pasari/recompense-snacks-pasari"
3532,4,"Suplimente nutritive",3529,"bauturi-cafea-petshop/petshop/pasari/suplimente-nutritive-pasari"
3533,4,"Castroane si hranitoare",3529,"bauturi-cafea-petshop/petshop/pasari/castroane-si-hranitoare"
3534,4,"Colivii si voliere",3529,"bauturi-cafea-petshop/petshop/pasari/colivii-voliere"
3535,4,"Jucarii si accesorii",3529,"bauturi-cafea-petshop/petshop/pasari/jucarii-accesorii-pasari"
3536,4,"Solutii antiparazitare",3529,"bauturi-cafea-petshop/petshop/pasari/solutii-antiparazitare-pasari"
3539,4,"Hrana pesti",3538,"bauturi-cafea-petshop/petshop/pesti/hrana-pesti"
3540,4,"Acvarii si boluri",3538,"bauturi-cafea-petshop/petshop/pesti/acvarii-boluri"
3541,4,"Decoratiuni si plante artificiale acvarii",3538,"bauturi-cafea-petshop/petshop/pesti/decoratiuni-plante-artificiale-acvarii"
3542,4,"Solutii si tratamente acvarii",3538,"bauturi-cafea-petshop/petshop/pesti/solutii-si-tratamente-acvarii"
3543,4,"Filtre, skimmere si sterilizatoare acvarii",3538,"bauturi-cafea-petshop/petshop/pesti/filtre-skimmere-sterilizatoare-acvarii"
3544,4,"Pompe si accesorii acvarii",3538,"bauturi-cafea-petshop/petshop/pesti/pompe-accesorii-acvarii"
3545,4,"Incalzitoare, racitoare si ventilatoare acvarii",3538,"bauturi-cafea-petshop/petshop/pesti/incalzitoare-racitoare-ventilatoare-acvarii"
3546,4,"Iluminat acvarii",3538,"bauturi-cafea-petshop/petshop/pesti/iluminat-acvarii"
3547,4,"Hranitoare acvarii",3538,"bauturi-cafea-petshop/petshop/pesti/hranitoare-acvarii"
3548,4,"Termometre acvarii",3538,"bauturi-cafea-petshop/petshop/pesti/termometre-acvarii"
3549,4,"Nisipuri si substraturi acvarii",3538,"bauturi-cafea-petshop/petshop/pesti/nisipuri-substraturi-acvarii"
3550,4,"Produse curatare si igienizare acvarii",3538,"bauturi-cafea-petshop/petshop/pesti/produse-curatare-igienizare-acvarii"
3552,4,"Hrana reptile",3551,"bauturi-cafea-petshop/petshop/reptile/hrana-reptile"
3553,4,"Terarii",3551,"bauturi-cafea-petshop/petshop/reptile/terarii"
3554,4,"Decoratiuni si plante artificiale terarii",3551,"bauturi-cafea-petshop/petshop/reptile/decoratiuni-plante-artificiale-terarii"
3555,4,"Iluminat terarii",3551,"bauturi-cafea-petshop/petshop/reptile/iluminat-terarii"
3556,4,"Incalzitoare si racitoare terarii",3551,"bauturi-cafea-petshop/petshop/reptile/incalzitoare-racitoare-terarii"
3557,4,"Termometre terarii",3551,"bauturi-cafea-petshop/petshop/reptile/termometre-terarii"
3558,4,"Nisipuri si substraturi terarii",3551,"bauturi-cafea-petshop/petshop/reptile/nisipuri-substraturi-terarii"
3559,4,"Produse curatare si igienizare terarii",3551,"bauturi-cafea-petshop/petshop/reptile/produse-curatare-igienizare-terarii"
3561,4,"Hrana rozatoare",3560,"bauturi-cafea-petshop/petshop/rozatoare/hrana-rozatoare"
3562,4,"Recompense si batoane",3560,"bauturi-cafea-petshop/petshop/rozatoare/recompense-batoane"
3563,4,"Suplimente nutritive",3560,"bauturi-cafea-petshop/petshop/rozatoare/suplimente-nutritive-rozatoare"
3564,4,"Custi si tarcuri",3560,"bauturi-cafea-petshop/petshop/rozatoare/custi-tarcuri-rozatoare"
3565,4,"Castroane si adapatori",3560,"bauturi-cafea-petshop/petshop/rozatoare/castroane-adapatori"
3566,4,"Accesorii ingrijire",3560,"bauturi-cafea-petshop/petshop/rozatoare/accesorii-ingrijire-rozatoare"
3568,4,"Asternuturi si substraturi",3560,"bauturi-cafea-petshop/petshop/rozatoare/asternuturi-substraturi"
3569,4,"Jucarii si accesorii custi",3560,"bauturi-cafea-petshop/petshop/rozatoare/jucarii-accesorii-custi"
3572,4,"Hranitoare si adapatori",3570,"bauturi-cafea-petshop/petshop/animale-ferma/hranitoare-adapatori-animale-ferma"
3576,3,"Manusi bucatarie",2285,"casa-iluminat-bricolaj/textile-si-covoare/manusi-bucatarie"
3578,3,"Accesorii motosape si motocultoare",446,"casa-iluminat-bricolaj/gradina/accesorii-motosape-motocultoare"
3579,4,"Pedale bicicleta",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/pedale-bicicleta"
3580,3,"Vase expansiune",446,"casa-iluminat-bricolaj/gradina/vase-expansiune"
3581,3,"Ciocolata calda",414,"bauturi-cafea-petshop/cafea-capsule-ceai/ciocolata-calda"
3585,3,"Frappe",414,"bauturi-cafea-petshop/cafea-capsule-ceai/frappe"
3587,3,"Canapele, banci si fotolii gradina",1069,"casa-iluminat-bricolaj/mobilier-gradina/canapele-banci-fotolii-gradina"
3591,4,"Casti inot",3590,"trotinete-biciclete-sport/sporturi-acvatice/inot-recomandare/casti-inot-recomandare"
3592,4,"Ochelari inot",3590,"trotinete-biciclete-sport/sporturi-acvatice/inot-recomandare/ochelari-inot-recomandare"
3613,4,"Frane bicicleta",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/frane-bicicleta"
3614,4,"Furci si amortizoare bicicleta",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/furci-amortizoare-bicicleta"
3615,4,"Roti complete bicicleta",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/roti-complete"
3622,4,"Ghidoane bicicleta",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/ghidoane-bicicleta"
3623,4,"Schimbatoare bicicleta",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/schimbatoare-bicicleta"
3624,4,"Manete schimbator si frana",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/manete-schimbator-frana"
3625,4,"Pinioane bicicleta",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/pinioane"
3626,4,"Tije si coliere sa",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/tije-coliere-sa"
3629,4,"Pipe ghidon",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/pipe-ghidon"
3630,4,"Jante bicicleta",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/jante-bicicleta"
3631,4,"Angrenaje si butuci pedalieri",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/angrenaje-butuci-pedalieri"
3632,4,"Butuci roti bicicleta",1650,"trotinete-biciclete-sport/biciclete/componente-si-piese/butu"
3633,3,"Huse canapele, fotolii si scaune",2285,"casa-iluminat-bricolaj/textile-si-covoare/huse-canapele-fotolii-scaune"
3634,3,"Fete de perna",2285,"casa-iluminat-bricolaj/textile-si-covoare/fete-de-perna"
3752,3,"Produse vinificatie",446,"casa-iluminat-bricolaj/gradina/produse-vinificatie"
3756,4,"Par, piele si unghii",3758,"cosmetice-ingrijire-personala/vitamine-minerale-si-suplimente/suplimente-alimentare/par-piele-si-unghii"
3774,3,"Pamant flori, ingrasaminte si pesticide",446,"casa-iluminat-bricolaj/gradina/pamant-flori-ingrasaminte-pesticide"
3779,3,"Fictiune",3778,"gaming-jocuri-carti/carti/fictiune"
3780,3,"Biografii, memorii si jurnale",3778,"gaming-jocuri-carti/carti/biografii-memorii-jurnale"
3781,3,"Poezie, teatru, studii literare",3778,"gaming-jocuri-carti/carti/poezie-teatru-studii-literare"
3782,3,"Publicistica",3778,"gaming-jocuri-carti/carti/publicistica"
3783,3,"Arta, arhitectura si design",3778,"gaming-jocuri-carti/carti/arta-arhitectura-design"
3784,3,"Business si economie",3778,"gaming-jocuri-carti/carti/business-si-economie"
3785,3,"Dezvoltare personala",3778,"gaming-jocuri-carti/carti/dezvoltare-personala"
3786,3,"Drept si criminologie",3778,"gaming-jocuri-carti/carti/drept-criminologie"
3787,3,"Sociologie si filozofie",3778,"gaming-jocuri-carti/carti/sociologie-filozofie"
3788,3,"Psihologie",3778,"gaming-jocuri-carti/carti/psihologie"
3789,3,"Politica",3778,"gaming-jocuri-carti/carti/politica"
3790,3,"Istorie",3778,"gaming-jocuri-carti/carti/istorie"
3791,3,"Natura si mediu",3778,"gaming-jocuri-carti/carti/natura-mediu"
3792,3,"Spiritualitate, ezoterism",3778,"gaming-jocuri-carti/carti/spiritualitate-ezoterism"
3793,3,"Religie",3778,"gaming-jocuri-carti/carti/religie"
3794,3,"IT si informatica",3778,"gaming-jocuri-carti/carti/it-informatica"
3795,3,"Stiinta si tehnica",3778,"gaming-jocuri-carti/carti/stiinta-tehnica"
3796,3,"Medicina si farmacie",3778,"gaming-jocuri-carti/carti/medicina-farmacie"
3797,3,"Sarcina si cresterea copilului",3778,"gaming-jocuri-carti/carti/sarcina-si-cresterea-copilului"
3798,3,"Educatie sexuala",3778,"gaming-jocuri-carti/carti/educatie-sexuala"
3799,3,"Gastronomie",3778,"gaming-jocuri-carti/carti/gastronomie"
3800,3,"Hobby, timp liber",3778,"gaming-jocuri-carti/carti/hobby-timp-liber"
3801,3,"Benzi desenate",3778,"gaming-jocuri-carti/carti/benzi-desenate"
3802,3,"Ghiduri si harti turistice",3778,"gaming-jocuri-carti/carti/ghiduri-harti-turistice"
3804,3,"Activitati extracurriculare",3803,"gaming-jocuri-carti/carti-copii/activitati-extracurriculare"
3805,3,"Povesti pentru copii",3803,"gaming-jocuri-carti/carti-copii/povesti-copii"
3806,3,"Poezii pentru copii",3803,"gaming-jocuri-carti/carti-copii/poezii-copii"
3807,3,"Atlase si enciclopedii pentru copii",3803,"gaming-jocuri-carti/carti-copii/atlase-enciclopedii-copii"
